gazette_number,gazette_type,gazette_date,decree_number,change_type,person_name,post_or_position,institution,organism,is_military_person,military_rank,is_military_post,summary
43321,Ordinaria,2026-02-23,,DESIGNACION_DIRECTOR_GENERAL,Alejandra María Acuña Perdigón,Directora General de Estrategia Comunicacional,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Alejandra María Acuña Perdigón, como Directora General de Estrategia Comunicacional, adscrita al Viceministerio de Planificación y Estrategia Comunicacional, del Ministerio del Poder Popular para la Comunicación e Información."
43321,Ordinaria,2026-02-23,,DESIGNACION_DIRECTOR_GENERAL,Iván Lenín Mc Gregor Mayora,Director General de Medios Alternativos y Comunitarios,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa al ciudadano Iván Lenín Mc Gregor Mayora, como Director General de Medios Alternativos y Comunitarios, adscrito al Viceministerio de Gestión Comunicacional, del Ministerio del Poder Popular para la Comunicación e Información."
43321,Ordinaria,2026-02-23,,DESIGNACION_DIRECTOR_GENERAL,Johandy Jomalu Landaez Meneses,Directora General de la Oficina de Gestión Comunicacional,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Johandy Jomalu Landaez Meneses, como Directora General de la Oficina de Gestión Comunicacional, del Ministerio del Poder Popular para la Comunicación e Información."
43321,Ordinaria,2026-02-23,,DESIGNACION_DIRECTOR,Alberto José Rodríguez Navarro,Director de Administración,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa al ciudadano Alberto José Rodríguez Navarro, como Director de Administración, adscrito a la Dirección General de la Oficina de Gestión Administrativa, del Ministerio del Poder Popular para la Comunicación e Información."
43321,Ordinaria,2026-02-23,,DESIGNACION_DIRECTOR,Mabel Alejandra Delgado Peralta,Directora de Compras y Servicios,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Mabel Alejandra Delgado Peralta, como Directora de Compras y Servicios, en calidad de Encargada, adscrita a la Dirección General de la Oficina de Gestión Administrativa, del Ministerio del Poder Popular para la Comunicación e Información."
43322,Ordinaria,2026-02-24,5.253,CREACION_MINISTERIO,,Se Crean los Despachos del Viceministro o de la Viceministra que en Él se Mencionan,,Presidencia de la República,NO,,NO,"Decreto Nº 5.253, mediante el cual se crean los Despachos del Viceministro o de la Viceministra que en él se mencionan, del Ministerio del Poder Popular de Industrias y Comercio Nacional."
43322,Ordinaria,2026-02-24,5.254,DESIGNACION_VICEMINISTRO,Hendrick José Perdomo Colmenares,Viceministro de Desarrollo Industrial y Comercial,,Presidencia de la República,NO,,NO,"Artículo 1°. Nombro al ciudadano HENDRICK JOSÉ PERDOMO COLMENARES, titular de la cédula de identidad Nº V- 16.223.721, como VICEMINISTRO DE DESARROLLO INDUSTRIAL Y COMERCIAL, del Ministerio del Poder Popular de Industrias y Comercio Nacional, con las competencias inherentes al referido cargo, de conformidad con el ordenamiento jurídico vigente. Artículo 2º. Nombro a la ciudadana MARÍA F"
43322,Ordinaria,2026-02-24,5.254,DESIGNACION_VICEMINISTRO,María Fernanda Palencia Avendaño,Viceministra de Regulación Industrial y Comercial,,Presidencia de la República,NO,,NO,"Artículo 2º. Nombro a la ciudadana MARÍA FERNANDA PALENCIA AVENDAÑO, titular de la cédula de identidad Nº V- 17.065.276, como VICEMINISTRA DE REGULACIÓN INDUSTRIAL Y COMERCIAL, del Ministerio del Poder Popular de Industrias y Comercio Nacional, con las competencias inherentes al referido cargo, de conformidad con el ordenamiento jurídico vigente. Artículo 3°. Nombro al ciudadano JOSÉ JAVI"
43322,Ordinaria,2026-02-24,5.255,DESIGNACION_PRESIDENTE_ENTE,Luis Antonio Villegas Ramírez,"Presidente de la Empresa Venezolana del Vidrio, C.A (VENVIDRIO)",Venezolana del Vidrio,Venezolana del Vidrio (Presidencia de la República),NO,,NO,"Decreto Nº 5.255, mediante el cual se nombra al ciudadano Luis Antonio Villegas Ramírez, como Presidente de la empresa Venezolana del Vidrio, C.A (VENVIDRIO), adscrita al Ministerio del Poder Popular de Industrias y Comercio Nacional, en condición de Encargado."
43322,Ordinaria,2026-02-24,5.256,DESIGNACION_DIRECTOR_GENERAL,Elizabeth Aida Gómez Salcedo,"Directora General de la Dirección de Gestión de Proyectos de Investigación, Generación y Aplicación del Conocimiento Científico de la Fundación para el Desarrollo de la Ciencia y la Tecnología de Caracas",Venezolana del Vidrio,Venezolana del Vidrio (Presidencia de la República),NO,,NO,"[OCR] ELIZABETH AIDA GÓMEZ SALCEDO como Directora General de la Dirección de Gestión de Proyectos de Investigación, Generación y Aplicación del Conocimiento Científico de la Fundación para el Desarrollo de la Ciencia y la Tecnología de Caracas"
43322,Ordinaria,2026-02-24,5.256,DESIGNACION_DIRECTOR_GENERAL,Yiselmar del Valle Peña Marquez,Directora General de la Oficina de Planificación y Presupuesto de la Fundación para el Desarrollo de la Ciencia y la Tecnología de Caracas,Venezolana del Vidrio,Venezolana del Vidrio (Presidencia de la República),NO,,NO,[OCR] YISELMAR DEL VALLE PEÑA MARQUEZ como Directora General de la Oficina de Planificación y Presupuesto de la Fundación para el Desarrollo de la Ciencia y la Tecnología de Caracas
43322,Ordinaria,2026-02-24,5.256,DESIGNACION_DIRECTOR,Pedro Pablo Paredes Barazarte,"Director Ejecutivo, en Calidad de Encargado (E) de la Fundación para el Desarrollo de la Ciencia y Tecnología en el Estado Zulia (fundacite Zulia)",Venezolana del Vidrio,Venezolana del Vidrio (Presidencia de la República),NO,,NO,"[OCR] PEDRO PABLO PAREDES BARAZARTE como Director Ejecutivo, en calidad de encargado (E) de la Fundación para el Desarrollo de la Ciencia y Tecnología en el Estado Zulia (FUNDACITE ZULIA)"
43322,Ordinaria,2026-02-24,5.256,DESIGNACION_DIRECTOR_GENERAL,Yerika Yoely Duarte Algara,Directora General (E) de la Oficina de Gestión Humana del Ministerio del Poder Popular para la Educación,Venezolana del Vidrio,Venezolana del Vidrio (Presidencia de la República),NO,,NO,[OCR] YERIKA YOELY DUARTE ALGARA como Directora General (E) de la Oficina de Gestión Humana del Ministerio del Poder Popular para la Educación
43322,Ordinaria,2026-02-24,5.256,DESIGNACION_DIRECTOR,Kennia Hernández Brito,Directora Territorial del Estado Mérida Adscrita a la Oficina de Coordinaciones de Unidades Territoriales de Este Ministerio,Venezolana del Vidrio,Venezolana del Vidrio (Presidencia de la República),NO,,NO,[OCR] KENNIA HERNÁNDEZ BRITO como DIRECTORA TERRITORIAL DEL ESTADO MÉRIDA adscrita a la OFICINA DE COORDINACIONES DE UNIDADES TERRITORIALES de este Ministerio
43322,Ordinaria,2026-02-24,5.256,DESIGNACION_DIRECTOR,Antonio José Guzman Gamboa,Director Territorial del Estado Anzoátegui Adscrito a la Oficina de Coordinaciones de Unidades Territoriales de Este Ministerio,Venezolana del Vidrio,Venezolana del Vidrio (Presidencia de la República),NO,,NO,[OCR] ANTONIO JOSÉ GUZMAN GAMBOA como DIRECTOR TERRITORIAL DEL ESTADO ANZOÁTEGUI adscrito a la OFICINA DE COORDINACIONES DE UNIDADES TERRITORIALES de este Ministerio
43322,Ordinaria,2026-02-24,,REGULACION_TASAS,,,,Banco Central de Venezuela,NO,,NO,Aviso Oficial mediante el cual se informa al público en general las tasas de interés aplicables a las obligaciones derivadas de la relación de trabajo para el mes de enero de 2026 y las tasas de interés para operaciones con tarjetas de crédito correspondiente al mes de febrero de 2026.
43322,Ordinaria,2026-02-24,,DESIGNACION_PRESIDENTE_ENTE,Yubris Álvarez Hernández,Presidenta de la Empresa “sm Pharma C.A.”,,Ministerio del Poder Popular de Industrias y Comercio Nacional,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Yubris Álvarez Hernández como Presidenta de la empresa “SM PHARMA C.A.”, adscrita al Ministerio del Poder Popular de Industrias y Comercio Nacional, en condición de Encargada; y se nombra la Junta Administradora de la empresa “SM PHARMA C.A.”, la cual estará conformada por las ciudadanas y ciudadano que en ella se mencionan."
43322,Ordinaria,2026-02-24,,DESIGNACION_PRESIDENTE_ENTE,Luis Antonio Villegas Ramírez,"Presidente de la Empresa “corporación Socialista del Sector Vidrio y Envases, C.A. (CORSOVENCA)”",,Ministerio del Poder Popular de Industrias y Comercio Nacional,NO,,NO,"Resolución mediante la cual se designa al ciudadano Luis Antonio Villegas Ramírez, como Presidente de la empresa “CORPORACIÓN SOCIALISTA DEL SECTOR VIDRIO Y ENVASES, C.A. (CORSOVENCA)”, adscrita al Ministerio del Poder Popular de Industrias y Comercio Nacional, en condición de Encargado; y se nombra la Junta Directiva de la empresa “CORPORACIÓN SOCIALISTA DEL SECTOR VIDRIO Y ENVASES, C.A. (CORSOVENCA)”, la cual estará conformada por las ciudadanas y ciudadanos que en ella se mencionan."
43322,Ordinaria,2026-02-24,,DESIGNACION_PRESIDENTE_ENTE,Walter Peterson Hernández Duran,Presidente del Instituto Nacional de Desarrollo de la Pequeña y Mediana Industria (INAPYMI),Instituto Nacional de Desarrollo de la Pequeña y Mediana Industria (INAPYMI),Ministerio del Poder Popular de Industrias y Comercio Nacional,NO,,NO,"Resolución mediante la cual se designa al ciudadano Walter Peterson Hernández Duran, como Presidente del Instituto Nacional de Desarrollo de la Pequeña y Mediana Industria (INAPYMI), ente adscrito al Ministerio del Poder Popular de Industrias y Comercio Nacional."
43322,Ordinaria,2026-02-24,,DESIGNACION_PRESIDENTE_ENTE,Kiara Carolina Bernal Rondón,Presidenta de la Empresa “fundación Fondo Venezolano de Reconversión Industrial Tecnológica (FONDOIN),,Ministerio del Poder Popular de Industrias y Comercio Nacional,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Kiara Carolina Bernal Rondón, como Presidenta de la Empresa “FUNDACIÓN FONDO VENEZOLANO DE RECONVERSIÓN INDUSTRIAL TECNOLÓGICA (FONDOIN), adscrita al Ministerio del Poder Popular de Industrias y Comercio Nacional, en condición de Encargada; y se nombra a los Directores y Directoras Principales y Suplentes del Fondo “FUNDACIÓN FONDO VENEZOLANO DE RECONVERSIÓN INDUSTRIAL TECNOLÓGICA (FONDOIN), la cual estará conformada por las ciudadanas y ciud"
43322,Ordinaria,2026-02-24,,DESIGNACION_PRESIDENTE_ENTE,Ediam Lagonell,"Presidente de la Empresa “corporación Venezolana del Plástico, S.A. (COVEPLAST)”",,Ministerio del Poder Popular de Industrias y Comercio Nacional,NO,,NO,"Resolución mediante la cual se designa al ciudadano Ediam Lagonell, como Presidente de la empresa “CORPORACIÓN VENEZOLANA DEL PLÁSTICO, S.A. (COVEPLAST)”, adscrita al Ministerio del Poder Popular de Industrias y Comercio Nacional, en condición de Encargado; y se nombra la Junta Directiva de la empresa “CORPORACIÓN VENEZOLANA DEL PLÁSTICO, S.A. (COVEPLAST)”, la cual estará conformada por las ciudadanas y ciudadanos que en ella se mencionan."
43322,Ordinaria,2026-02-24,,DESIGNACION_PRESIDENTE_ENTE,Lilibeth Quintana Gutiérrez,"Presidenta de la Empresa “conglomerado Productivo, S.A.”",,Ministerio del Poder Popular de Industrias y Comercio Nacional,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Lilibeth Quintana Gutiérrez, como Presidenta de la Empresa “CONGLOMERADO PRODUCTIVO, S.A.”, adscrita al Ministerio del Poder Popular de Industrias y Comercio Nacional, en condición de Encargado."
43322,Ordinaria,2026-02-24,,DESIGNACION_DIRECTOR_GENERAL,Luis González Gotta,Director General de Salud Ambiental,,Ministerio del Poder Popular para la Salud,NO,,NO,"Resolución mediante la cual se designa al ciudadano Luis González Gotta, como Director General de Salud Ambiental, adscrito al Viceministerio de Redes de Salud Colectiva, de este Órgano Ministerial."
43322,Ordinaria,2026-02-24,,DESIGNACION_DIRECTOR_GENERAL,Elizabeth Aída Gómez Salcedo,"Directora General de la Dirección de Gestión de Proyectos de Investigación, Generación y Aplicación del Conocimiento Científico",Fundación para el Desarrollo de la Ciencia y la Tecnología de Caracas,Fundacite Caracas,NO,,NO,"Providencia mediante la cual se designa a la ciudadana Elizabeth Aída Gómez Salcedo, como Directora General de la Dirección de Gestión de Proyectos de Investigación, Generación y Aplicación del Conocimiento Científico, de la Fundación para el Desarrollo de la Ciencia y la Tecnología de Caracas."
43322,Ordinaria,2026-02-24,,DESIGNACION_DIRECTOR_GENERAL,Yiselmar del Valle Peña Márquez,Directora General de la Oficina de Planificación y Presupuesto,Fundación para el Desarrollo de la Ciencia y la Tecnología de Caracas,Fundacite Caracas,NO,,NO,"Providencia mediante la cual se designa a la ciudadana Yiselmar del Valle Peña Márquez, como Directora General de la Oficina de Planificación y Presupuesto, de la Fundación para el Desarrollo de la Ciencia y la Tecnología de Caracas. FUNDACITE ZULIA"
43322,Ordinaria,2026-02-24,,DESIGNACION_DIRECTOR,Pedro Pablo Paredes Barazarte,Director Ejecutivo,Fundación para el Desarrollo de la Ciencia y la Tecnología en el Estado Zulia (Fundacite Zulia),Fundacite Zulia,NO,,NO,"Providencia mediante la cual se designa al ciudadano Pedro Pablo Paredes Barazarte, como Director Ejecutivo, en calidad de Encargado, de la Fundación para el Desarrollo de la Ciencia y la Tecnología en el estado Zulia (FUNDACITE ZULIA)."
43322,Ordinaria,2026-02-24,,CESE_ENCARGADURIA,Yerika Yoely Duarte Algara,Directora General (E) de la Oficina de Gestión Humana,,Ministerio del Poder Popular para la Educación,NO,,NO,"Resolución mediante la cual cesa la Encargaduría establecida en la Resolución DM/ N° 0014, de fecha 29 de enero de 2026, publicada en la Gaceta Oficial de la República Bolivariana de Venezuela N° 43.307, de fecha 30 de enero de 2026, mediante la cual se designó a la ciudadana Yerika Yoely Duarte Algara, como Directora General (E) de la Oficina de Gestión Humana, del Ministerio del Poder Popular para la Educación."
43322,Ordinaria,2026-02-24,,JUBILACION,Nereida Yamilet Pérez Sánchez,,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se otorga el beneficio de Jubilación Especial, a la ciudadana Nereida Yamilet Pérez Sánchez."
43322,Ordinaria,2026-02-24,,JUBILACION,Luisa Elena Carrasquel de Gutiérrez,,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se otorga el beneficio de Jubilación Especial, a la ciudadana Luisa Elena Carrasquel de Gutiérrez."
43322,Ordinaria,2026-02-24,,JUBILACION,Magaly del Carmen Duque Montilva,Director de Operaciones,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se otorga el beneficio de Jubilación Especial, a la ciudadana Magaly del Carmen Duque Montilva."
43322,Ordinaria,2026-02-24,,JUBILACION,Bertha Luz Herrera de Charcape,,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se otorga el beneficio de Jubilación Especial, a la ciudadana Bertha Luz Herrera de Charcape."
43322,Ordinaria,2026-02-24,,JUBILACION,Daminano Antonio Véliz Quiroz,,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se otorga el beneficio de Jubilación Especial, al ciudadano Daminano Antonio Véliz Quiroz."
43322,Ordinaria,2026-02-24,,JUBILACION,Gerardo Antonio Torres Cumana,,,Ministerio del Poder Popular para la Comunicación e Información,NO,,NO,"Resolución mediante la cual se otorga el beneficio de Jubilación Especial, al ciudadano Gerardo Antonio Torres Cumana."
43322,Ordinaria,2026-02-24,,DESIGNACION_ADMINISTRADOR,César Alejandro Curiel Salas,Responsable Patrimonial de los Bienes Públicos,,Ministerio del Poder Popular para la Alimentación,NO,,NO,"Resolución mediante la cual se designa al ciudadano César Alejandro Curiel Salas, como Responsable Patrimonial de los Bienes Públicos, del Ministerio del Poder Popular para la Alimentación."
43322,Ordinaria,2026-02-24,,DESIGNACION_DIRECTOR,Kennia Hernández Brito,Directora Territorial del Estado Mérida,,Ministerio del Poder Popular para la Alimentación,NO,,NO,"Resolución mediante la cual se designa a la ciudadana Kennia Hernández Brito, como Directora Territorial del estado Mérida, adscrita a la Oficina de Coordinaciones de Unidades Territoriales, del Ministerio del Poder Popular para la Alimentación."
43322,Ordinaria,2026-02-24,,DESIGNACION_DIRECTOR,Antonio José Guzmán Gamboa,Director Territorial del Estado Anzoátegui,,Ministerio del Poder Popular para la Alimentación,NO,,NO,"Resolución mediante la cual se designa al ciudadano Antonio José Guzmán Gamboa, como Director Territorial del estado Anzoátegui, adscrito a la Oficina de Coordinaciones de Unidades Territoriales, del Ministerio del Poder Popular para la Alimentación. SUNAGRO"
43322,Ordinaria,2026-02-24,,DESIGNACION_DIRECTOR,Lisandro Gavidia Duque,Director de Operaciones,,Ministerio del Poder Popular para la Alimentación,NO,,NO,"Providencia mediante la cual se designa al ciudadano Lisandro Gavidia Duque, como Director de Operaciones, adscrito a la INTENDENCIA DE REGISTRO, OPERACIONES Y APOYO TÉCNICO, de la Superintendencia Nacional de Gestión Agroalimentaria (SUNAGRO)."
43322,Ordinaria,2026-02-24,,DESIGNACION_DIRECTOR_GENERAL,María José Aular Romero,Directora General de la Oficina de Gestión Comunicacional,,Ministerio del Poder Popular para la Mujer y la Igualdad de Género,NO,,NO,"Resolución mediante la cual se designa a la ciudadana María José Aular Romero, como Directora General de la Oficina de Gestión Comunicacional, en calidad de Encargada, del Ministerio del Poder Popular para la Mujer y la Igualdad de Género."
43322,Ordinaria,2026-02-24,,DESIGNACION_VICEMINISTRO,José Javier Hernández Castillo,Viceministro de Gestión Industrial y Comercial,,Ministerio del Poder Popular de Industrias y Comercio Nacional,NO,,NO,"Artículo 3°. Nombro al ciudadano JOSÉ JAVIER HERNÁNDEZ CASTILLO, titular de la cédula de identidad N° V-16.833.430, como VICEMINISTRO DE GESTIÓN INDUSTRIAL Y COMERCIAL, del Ministerio del Poder Popular de Industrias y Comercio Nacional, con las competencias inherentes al referido cargo, de conformidad con el ordenamiento jurídico vigente. Artículo 4º. Nombro a la ciudadana PEGGY A"
43322,Ordinaria,2026-02-24,,DESIGNACION_VICEMINISTRO,Peggy Alejandra Silva Rojas,Viceministra para la Inteligencia Artificial y Nuevas Tecnologías Aplicadas al Comercio Nacional y la Industria,,Ministerio del Poder Popular de Industrias y Comercio Nacional,NO,,NO,"Artículo 4º. Nombro a la ciudadana PEGGY ALEJANDRA SILVA ROJAS, titular de la cédula de identidad Nº V- 14.533.401, como VICEMINISTRA PARA LA INTELIGENCIA ARTIFICIAL Y NUEVAS TECNOLOGÍAS APLICADAS AL COMERCIO NACIONAL Y LA INDUSTRIA, del Ministerio del Poder Popular de Industrias y Comercio Nacional, con las competencias inherentes al referido cargo, de conformidad con el ordenamiento jurídico vigente. Artículo 5º. Nombro a la ciudadana CARMEN "
43323,Ordinaria,2026-02-25,,DESIGNACION_FISCAL,Larry Daniel Devoe Márquez,Fiscal General de la República Bolivariana de Venezuela,,Ministerio Público,NO,,NO,"Acuerdo mediante el cual se designa al ciudadano Larry Daniel Devoe Márquez, como Fiscal General de la República Bolivariana de Venezuela, en calidad de Encargado."
43323,Ordinaria,2026-02-25,,DESIGNACION_DEFENSOR_PUEBLO,Tarek Willians Saab,Defensor del Pueblo de la República Bolivariana de Venezuela,,Asamblea Nacional,NO,,NO,"Acuerdo mediante el cual se designa al ciudadano Tarek Willians Saab, como Defensor del Pueblo de la República Bolivariana de Venezuela, en calidad de Encargado."
43323,Ordinaria,2026-02-25,5.257,DESIGNACION_VICEMINISTRO,David Josué Quintana la Riva,Viceministro de Transporte Acuático,,Presidencia de la República,NO,,NO,"Decreto N° 5.257, mediante el cual se nombra al ciudadano David Josué Quintana La Riva, como Viceministro de Transporte Acuático, del Ministerio del Poder Popular para el Transporte."
43323,Ordinaria,2026-02-25,5.258,DESIGNACION_VICEMINISTRO,Alexander Gabriel Yánez Deleuze,Viceministro para Temas Multilaterales,,Presidencia de la República,NO,,NO,"Decreto Nº 5.258, mediante el cual se nombra al ciudadano Alexander Gabriel Yánez Deleuze, como Viceministro para Temas Multilaterales, del Ministerio del Poder Popular para Relaciones Exteriores."
43323,Ordinaria,2026-02-25,5.259,DESIGNACION_REPRESENTANTE,Alexander Gabriel Yánez Deleuze,"Representante del Ministerio del Poder Popular para Relaciones Exteriores, en la Comisión Nacional para los Refugiados",,Presidencia de la República,NO,,NO,"Decreto Nº 5.259, mediante el cual se nombra al ciudadano Alexander Gabriel Yánez Deleuze, como Representante del Ministerio del Poder Popular para Relaciones Exteriores, en la Comisión Nacional para los Refugiados."
43323,Ordinaria,2026-02-25,,DESIGNACION_DIRECTOR_GENERAL,Darwin Jainz Bordier Rangel,Director General del Despacho,,Ministerio del Poder Popular de Comercio Exterior,NO,,NO,"Resolución mediante la cual se designa al ciudadano Darwin Jainz Bordier Rangel, como Director General del Despacho, del Ministerio del Poder Popular de Comercio Exterior, en calidad de Encargado."
43323,Ordinaria,2026-02-25,,DESIGNACION_DIRECTOR,José Gregorio Médina Aveledo,Director Estadal de Monagas,,Ministerio del Poder Popular para el Transporte,NO,,NO,"Resolución mediante la cual se designa al ciudadano José Gregorio Médina Aveledo, como Director Estadal de Monagas, del Ministerio del Poder Popular para el Transporte."
43323,Ordinaria,2026-02-25,,DESIGNACION_DIRECTOR_GENERAL,Alfredo Alejandro Hernández Rodríguez,Director General del Despacho,,Ministerio del Poder Popular para el Transporte,NO,,NO,"Resolución mediante la cual se designa al ciudadano Alfredo Alejandro Hernández Rodríguez, como Director General del Despacho, del Ministerio del Poder Popular para el Transporte, en calidad de Encargado."
43323,Ordinaria,2026-02-25,,DESIGNACION_PRESIDENTE_ENTE,Yitson Enrique Hernández Zambrano,"Presidente de la Sociedad Anónima Trolebús Mérida, C.A. (TROMERCA)",,Ministerio del Poder Popular para el Transporte,NO,,NO,"Resolución mediante la cual se designa al ciudadano Yitson Enrique Hernández Zambrano, como Presidente de la Sociedad Anónima Trolebús Mérida, C.A. (TROMERCA), ente adscrito al Ministerio del Poder Popular para el Transporte."
43323,Ordinaria,2026-02-25,,DESIGNACION_PRESIDENTE_ENTE,Sol Iliana Rodríguez,"Presidenta de la Empresa Diques y Astilleros Nacionales, C.A. (DIANCA)",Diques y Astilleros Nacionales,Diques y Astilleros Nacionales (Ministerio del Poder Popular para el Transporte),NO,,NO,"Resolución mediante la cual se designa a la ciudadana Sol Iliana Rodríguez, como Presidenta de la Empresa Diques y Astilleros Nacionales, C.A. (DIANCA), ente adscrito al Ministerio del Poder Popular para el Transporte."
43323,Ordinaria,2026-02-25,,DESIGNACION_DIRECTOR_GENERAL,Alfredo Alejandro Hernandez Rodríguez,"Director General del Despacho del Ministerio del Poder Popular para el Transporte, en Calidad de Encargado la Atribución y Firma de los Actos y Documentos que a Continuación se Indican: 1",Del Estado Bolivariana de Aeropuertos (BAER),Del Estado Bolivariana de Aeropuertos (BAER) (ministerio del Poder Popular para el Transporte),NO,,NO,"[OCR] ALFREDO ALEJANDRO HERNANDEZ RODRÍGUEZ como Director General del Despacho del Ministerio del Poder Popular para el Transporte, en calidad de Encargado la atribución y firma de los actos y documentos que a continuación se indican: 1"
43323,Ordinaria,2026-02-25,,DESIGNACION_DIRECTOR,Raúl Antonio Spallone Márquez,Directores,Del Estado Bolivariana de Aeropuertos (BAER),Del Estado Bolivariana de Aeropuertos (BAER) (ministerio del Poder Popular para el Transporte),NO,,NO,[OCR] SUPLENTES RAÚL ANTONIO SPALLONE MÁRQUEZ como DIRECTORES
43323,Ordinaria,2026-02-25,,DESIGNACION_OTRO,Enzo Puglisi de Nisco,Presidente (E),Del Estado Bolivariana de Aeropuertos (BAER),Del Estado Bolivariana de Aeropuertos (BAER) (ministerio del Poder Popular para el Transporte),NO,,NO,[OCR] ENZO PUGLISI DE NISCO como PRESIDENTE (E)
43323,Ordinaria,2026-02-25,,DESIGNACION_DIRECTOR,Edwing José Reyes Martínez,Directores,Del Estado Bolivariana de Aeropuertos (BAER),Del Estado Bolivariana de Aeropuertos (BAER) (ministerio del Poder Popular para el Transporte),NO,,NO,[OCR] PRINCIPALES EDWING JOSÉ REYES MARTÍNEZ como DIRECTORES
43324,Ordinaria,2026-02-26,,DESIGNACION_GERENTE,Alcides Alejandro Robles Gordillo,Gerente General de Proyectos de Inversión y Activos,,Centro Internacional de Inversión Productiva,NO,,NO,"Providencia mediante la cual se designa al ciudadano Alcides Alejandro Robles Gordillo, como Gerente General de Proyectos de Inversión y Activos, en calidad de Encargado, del Centro Internacional de Inversión Productiva."
43324,Ordinaria,2026-02-26,,DESIGNACION_DIPLOMATICA,Marco Antonio Magallanes Grillet,Consultor Jurídico,,Centro Internacional de Inversión Productiva,NO,,SI,"Providencia mediante la cual se designa al ciudadano Marco Antonio Magallanes Grillet, como Consultor Jurídico, en calidad de Encargado, del Centro Internacional de Inversión Productiva."
43324,Ordinaria,2026-02-26,,DESIGNACION_DIRECTOR_GENERAL,D Erfrell Wuilender Hurtado Sojo,"Director General de la Oficina de Seguridad y Transporte, en Calidad de Encargado",,Ministerio del Poder Popular para la Defensa,NO,,SI,"[OCR] D ERFRELL WUILENDER HURTADO SOJO como DIRECTOR GENERAL DE LA OFICINA DE SEGURIDAD Y TRANSPORTE, en calidad de Encargado"
43324,Ordinaria,2026-02-26,,DESIGNACION_GERENTE,Luis Alfredo Vargas Roca,"Gerente General del 114 | V-7.587.059 Danielis Romero V-36.609.228 Obrero 75% Aeropuerto Nacional “stte Nestor Arias”, Ubicado en San Felipe, Estado 115 | V-8.398.509 Adalis Marcano V-5.473.566 Docente 100% Yaracuy, con la Finalidad de Dirigir y Evaluar las Operaciones Propias que se 116 | V-5.780.413 Virginia Valera V-11.614.145 Obrero 100% Realicen en el Funcionamiento Eficaz y Eficiente del Aeropuerto Antes Indicado",,Ministerio del Poder Popular para la Defensa,NO,,SI,"[OCR] LUIS ALFREDO VARGAS ROCA como GERENTE GENERAL del 114 | V-7.587.059 DANIELIS ROMERO V-36.609.228 OBRERO 75% Aeropuerto Nacional “STTE NESTOR ARIAS”, ubicado en San Felipe, estado 115 | v-8.398.509 ADALIS MARCANO V-5.473.566 DOCENTE 100% Yaracuy, con la finalidad de dirigir y evaluar las operaciones propias que se 116 | V-5.780.413 VIRGINIA VALERA V-11.614.145 OBRERO 100% realicen en el funcionamiento eficaz y eficiente del aeropuerto antes indicado"
43324,Ordinaria,2026-02-26,,DESIGNACION_GERENTE,Oscar Antonio Junco,"Gerente General del Aeropuerto Internacional “mayor Buenaventura Vivas Guerrero”, Ubicado en Santo Domingo, Estado Táchira, con la Finalidad de Dirigir y Evaluar las Operaciones Propias que se Realicen en el Funcionamiento Eficaz y Eficiente del Aeropuerto Antes Indicado",,Ministerio del Poder Popular para la Defensa,NO,,SI,"[OCR] OSCAR ANTONIO JUNCO como GERENTE GENERAL del Aeropuerto Internacional “MAYOR BUENAVENTURA VIVAS GUERRERO”, Ubicado en Santo Domingo, estado Táchira, con la finalidad de dirigir y evaluar las operaciones propias que se realicen en el funcionamiento eficaz y eficiente del aeropuerto antes indicado"
43324,Ordinaria,2026-02-26,,DESIGNACION_GERENTE,Jesús Rafael Aponte Villegas,"Gerente General de los Aeropuertos del Estado Anzoátegui: Aeropuerto Internacional “g/d José Antonio Anzoátegui”, Aeropuerto Nacional “anaco” y Aeropuerto “don Edmundo Barrios”, con la Finalidad de Dirigir y Evaluar las Operaciones Propias que se Realicen en el Funcionamiento Eficaz y Eficiente de los Aeropuertos Antes Indicados",,Ministerio del Poder Popular para la Defensa,NO,,SI,"[OCR] JESÚS RAFAEL APONTE VILLEGAS como GERENTE GENERAL de los aeropuertos del estado Anzoátegui: Aeropuerto Internacional “G/D JOSÉ ANTONIO ANZOÁTEGUI”, Aeropuerto Nacional “ANACO” y Aeropuerto “DON EDMUNDO BARRIOS”, con la finalidad de dirigir y evaluar las operaciones propias que se realicen en el funcionamiento eficaz y eficiente de los aeropuertos antes indicados"
